1.82,0.006,0.144,0.767,9.17
1.82,-0.004,0.142,0.75,8.96
1.82,-0.006,0.139,0.735,8.794
1.82,0.002,0.139,0.766,9.153
1.82,-0.002,0.141,0.794,9.484
1.82,0.007,0.143,0.841,10.052
1.82,0.004,0.147,0.873,10.448
1.82,0.009,0.147,0.823,9.837
1.82,0.009,0.147,0.804,9.608
1.82,-0.005,0.145,0.79,9.447
1.82,0.001,0.143,0.757,9.047
1.82,0.006,0.141,0.745,8.905
1.82,0,0.14,0.754,9.014
1.82,0.019,0.139,0.784,9.368
1.82,0,0.142,0.823,9.836
1.82,0.003,0.144,0.845,10.116
1.82,0.003,0.147,0.843,10.071
1.82,0.001,0.146,0.814,9.729
1.82,-0.003,0.146,0.781,9.332
1.82,0.006,0.144,0.772,9.228
1.82,0.009,0.141,0.744,8.898
1.82,0.005,0.139,0.743,8.891
1.82,0.003,0.139,0.771,9.218
1.82,0.005,0.14,0.804,9.619
1.82,0.003,0.143,0.84,10.038
1.82,-0.003,0.146,0.876,10.474
1.82,0,0.148,0.835,9.98
1.82,0.004,0.147,0.802,9.583
1.82,0.005,0.145,0.778,9.293
1.82,0.014,0.142,0.752,8.985
1.82,0.001,0.14,0.742,8.874
1.82,-0.003,0.138,0.743,8.876
1.82,0.003,0.139,0.782,9.347
1.82,0.003,0.141,0.822,9.832
1.82,0.004,0.143,0.873,10.438
1.82,-0.001,0.148,0.891,10.653
1.82,0.003,0.15,0.858,10.255
1.82,0,0.149,0.831,9.935
1.82,0,0.147,0.809,9.652
1.82,0.01,0.145,0.769,9.001
1.82,0.022,0.142,0.74,8.847
1.82,-0.004,0.141,0.775,9.253
1.82,0.015,0.141,0.8,9.563
1.82,0.013,0.143,0.84,10.044
1.82,-0.005,0.147,0.881,10.539
1.82,0,0.148,0.833,9.949
1.82,0.024,0.147,0.805,9.629
1.82,0.003,0.145,0.782,9.346
1.82,0.003,0.143,0.754,9.017
1.82,0.016,0.14,0.74,8.844
1.82,-0.004,0.139,0.748,8.937
1.82,0,0.139,0.783,9.356
1.82,-0.001,0.141,0.808,9.662
1.82,0.008,0.144,0.851,10.182
1.82,0.002,0.147,0.86,10.277
1.82,0.006,0.146,0.819,9.795
1.82,0.004,0.147,0.787,9.399
1.82,0.002,0.143,0.776,9.276
1.82,0.003,0.142,0.754,9.011
1.82,0.002,0.139,0.733,8.748
1.82,0.001,0.139,0.761,9.096
1.82,0.002,0.14,0.799,9.551
1.82,0.006,0.142,0.846,10.111
1.82,0.007,0.145,0.896,10.725
1.82,0,0.149,0.878,10.492
1.82,0.025,0.15,0.842,10.066
1.82,-0.001,0.148,0.806,9.634
1.82,-0.002,0.146,0.77,9.12
1.82,0,0.143,0.749,8.934
1.82,0.001,0.14,0.748,8.947
1.82,0.006,0.141,0.777,9.33
1.82,0.003,0.141,0.812,9.701
1.82,0.009,0.143,0.848,10.144
1.82,0.002,0.146,0.845,10.093
1.82,0,0.146,0.815,9.743
1.82,0.019,0.146,0.789,9.439
1.82,-0.004,0.144,0.771,9.217
1.82,0.005,0.142,0.756,9.041
1.82,0.003,0.14,0.737,8.807
1.82,0.004,0.139,0.761,9.095
1.82,0.013,0.139,0.791,9.448
1.82,0.004,0.142,0.818,9.798
1.82,0.003,0.146,0.859,10.29
1.82,0.007,0.146,0.823,9.84
1.82,0.011,0.146,0.799,9.547
1.82,0.004,0.144,0.783,9.364
1.82,0.003,0.142,0.762,9.112
1.82,0.007,0.14,0.748,8.944
1.82,0.007,0.139,0.742,8.866
1.82,0.002,0.139,0.771,9.235
1.82,0.006,0.14,0.807,9.651
1.82,0.001,0.143,0.851,10.174
1.82,0.008,0.146,0.864,10.326
8.16,0.014,0.158,0.843,10.023
8.16,0.018,0.158,0.822,9.827
8.16,0,0.158,0.808,9.66
8.16,0,0.155,0.789,9.414
8.16,0.007,0.154,0.8,9.566
8.16,0.006,0.153,0.825,9.859
8.16,0.004,0.152,0.855,10.216
8.16,0.004,0.154,0.889,10.631
8.16,0.018,0.157,0.876,10.473
8.16,0.025,0.159,0.845,10.091
8.16,0.016,0.16,0.825,9.855
8.16,0,0.158,0.807,9.769
8.16,0.001,0.157,0.797,9.523
8.16,0.035,0.155,0.782,9.37
8.16,0.02,0.152,0.812,9.763
8.16,0.011,0.152,0.841,10.047
8.16,0.009,0.153,0.876,10.472
8.16,0.019,0.155,0.872,10.542
8.16,0.011,0.159,0.856,10.233
8.16,0.022,0.159,0.841,10.051
8.16,0.017,0.159,0.811,9.7
8.16,0.007,0.157,0.799,9.541
8.16,0.004,0.155,0.78,9.366
8.16,0.01,0.153,0.802,9.584
8.16,0.003,0.152,0.838,10.016
8.16,0.013,0.152,0.86,10.279
8.16,0.017,0.155,0.89,10.638
8.16,0.008,0.157,0.887,10.598
8.16,0.011,0.159,0.872,10.412
8.16,0.015,0.161,0.852,10.155
8.16,0.008,0.159,0.833,9.959
8.16,0.015,0.159,0.875,10.329
8.16,0.007,0.156,0.914,10.92
8.16,0.011,0.154,0.866,10.349
8.16,0.011,0.153,0.837,10
8.16,0.006,0.152,0.82,9.797
8.16,0.012,0.153,0.807,9.651
8.16,0.016,0.155,0.78,9.333
8.16,0.003,0.158,0.798,9.554
8.16,0.02,0.159,0.826,9.881
8.16,0.033,0.158,0.855,10.217
8.16,0.006,0.158,0.885,10.575
8.16,0.002,0.155,0.865,10.38
8.16,0.003,0.153,0.852,10.187
8.16,0.004,0.153,0.83,9.915
8.16,0.015,0.152,0.803,9.614
8.16,0.023,0.154,0.793,9.449
8.16,0.009,0.157,0.796,9.51
8.16,0.01,0.159,0.823,9.831
8.16,0.019,0.159,0.855,10.208
8.16,0.015,0.158,0.876,10.481
8.16,0,0.155,0.884,10.566
8.16,-0.002,0.154,0.855,10.214
8.16,0.016,0.153,0.829,10.08
8.16,0.019,0.152,0.816,9.758
8.16,0.002,0.154,0.799,9.582
8.16,0.006,0.156,0.786,9.393
8.16,0.009,0.159,0.815,9.755
8.16,0.004,0.158,0.837,9.997
8.16,0.005,0.159,0.861,10.313
8.16,0.008,0.156,0.896,10.709
8.16,0.004,0.154,0.873,10.431
8.16,0.025,0.153,0.843,10.074
8.16,0.025,0.135,0.827,9.885
8.16,0.009,0.101,0.806,9.664
8.16,0.037,0.155,0.788,9.414
8.16,0.005,0.156,0.79,9.453
8.16,-0.007,0.159,0.823,9.844
8.16,0.013,0.16,0.857,10.228
8.16,0.028,0.159,0.888,10.609
8.16,0.007,0.157,0.878,10.464
8.16,0,0.157,0.854,10.202
8.16,0.013,0.154,0.839,10.024
8.16,0.017,0.152,0.818,9.779
8.16,0.017,0.153,0.799,9.557
8.16,0.016,0.155,0.782,9.279
8.16,-0.001,0.157,0.802,9.575
8.16,0.006,0.16,0.835,9.977
8.16,0.024,0.16,0.866,10.336
8.16,0.011,0.158,0.9,10.753
8.16,0.003,0.156,0.865,10.331
8.16,0.013,0.155,0.843,10.083
8.16,0.006,0.153,0.824,9.848
8.16,0.025,0.153,0.803,9.607
8.16,0.013,0.154,0.79,9.44
8.16,0.034,0.157,0.806,9.634
8.16,0.021,0.159,0.827,9.877
8.16,0.008,0.159,0.847,10.121
8.16,0.018,0.159,0.882,10.593
8.16,0.002,0.158,0.876,10.47
8.16,0.003,0.155,0.853,10.191
8.16,0.022,0.153,0.827,9.883
8.16,0.003,0.153,0.816,9.748
8.16,0.014,0.154,0.794,9.494
8.16,0.037,0.155,0.78,9.32
8.16,0.013,0.159,0.815,9.743
8.16,0.009,0.159,0.836,9.989
8.16,0.016,0.159,0.867,10.241
8.16,0.006,0.158,0.9,10.755
8.16,0.002,0.156,0.864,10.324
8.16,0.016,0.155,0.847,10.119
8.16,0.03,0.154,0.821,9.818
8.16,0.006,0.153,0.806,9.639
8.16,0.009,0.155,0.782,9.347
8.16,0.001,0.157,0.798,9.57
8.16,0.009,0.159,0.819,9.79
8.16,0.007,0.16,0.851,10.174
8.16,0.002,0.158,0.887,10.589
8.16,0.002,0.157,0.872,10.635
8.16,0.01,0.154,0.856,10.229
8.16,0.003,0.153,0.832,9.935
8.16,0.012,0.152,0.814,9.74
8.16,0.02,0.154,0.802,9.568
8.16,0.011,0.156,0.782,9.347
8.16,0.003,0.157,0.811,9.717
8.16,0.029,0.16,0.842,10.068
8.16,0.016,0.159,0.861,10.291
8.16,0.016,0.157,0.896,10.706
8.16,0.002,0.156,0.866,10.348
8.16,0,0.154,0.843,10.023
8.16,0.009,0.153,0.822,9.827
8.16,0.036,0.153,0.808,9.66
8.16,0.019,0.155,0.789,9.414
8.16,0.006,0.156,0.8,9.566
8.16,0.047,0.16,0.825,9.859
8.16,0.034,0.159,0.855,10.216
8.16,0.007,0.158,0.889,10.631
8.16,0.019,0.157,0.876,10.473
8.16,0.001,0.154,0.845,10.091
8.16,0.006,0.153,0.825,9.855
8.16,0.011,0.152,0.807,9.769
8.16,0.047,0.153,0.797,9.523
8.16,0.022,0.155,0.782,9.37
8.16,0.015,0.159,0.812,9.763
8.16,0.024,0.159,0.841,10.047
8.16,0.033,0.159,0.876,10.472
8.16,0.016,0.157,0.872,10.542
8.16,0.003,0.157,0.856,10.233
8.16,0.022,0.155,0.841,10.051
8.16,0.017,0.152,0.811,9.7
8.16,0.019,0.152,0.799,9.541
8.16,0.003,0.155,0.78,9.366
8.16,0.014,0.157,0.802,9.584
8.16,0.025,0.159,0.838,10.016
8.16,0.014,0.158,0.86,10.279
8.16,0.014,0.158,0.89,10.638
8.16,0.009,0.157,0.887,10.598
8.16,0.021,0.154,0.872,10.412
8.16,0.009,0.153,0.852,10.155
8.16,0.011,0.152,0.833,9.959
8.16,0.012,0.153,0.875,10.329
8.16,0,0.155,0.914,10.92
8.16,0.016,0.158,0.866,10.349
8.16,0.014,0.158,0.837,10
8.16,0.018,0.158,0.82,9.797
8.16,0,0.158,0.807,9.651
8.16,0,0.155,0.78,9.333
8.16,0.007,0.154,0.798,9.554
8.16,0.006,0.153,0.826,9.881
8.16,0.004,0.152,0.855,10.217
8.16,0.004,0.154,0.885,10.575
8.16,0.018,0.157,0.865,10.38
8.16,0.025,0.159,0.852,10.187
8.16,0.016,0.16,0.83,9.915
8.16,0,0.158,0.803,9.614
8.16,0.001,0.157,0.793,9.449
8.16,0.035,0.155,0.796,9.51
8.16,0.02,0.152,0.823,9.831
8.16,0.011,0.152,0.855,10.208
8.16,0.009,0.153,0.876,10.481
8.16,0.019,0.155,0.884,10.566
8.16,0.011,0.159,0.855,10.214
8.16,0.022,0.159,0.829,10.08
8.16,0.017,0.159,0.816,9.758
8.16,0.007,0.157,0.799,9.582
8.16,0.004,0.155,0.786,9.393
8.16,0.01,0.153,0.815,9.755
8.16,0.003,0.152,0.837,9.997
8.16,0.013,0.152,0.861,10.313
8.16,0.017,0.155,0.896,10.709
8.16,0.008,0.157,0.873,10.431
8.16,0.011,0.159,0.843,10.074
8.16,0.015,0.161,0.827,9.885
8.16,0.008,0.159,0.806,9.664
8.16,0.015,0.159,0.788,9.414
8.16,0.007,0.156,0.79,9.453
8.16,0.011,0.154,0.823,9.844
8.16,0.011,0.153,0.857,10.228
8.16,0.006,0.152,0.888,10.609
8.16,0.012,0.153,0.878,10.464
8.16,0.016,0.155,0.854,10.202
8.16,0.003,0.158,0.839,10.024
8.16,0.02,0.159,0.818,9.779
8.16,0.033,0.158,0.799,9.557
8.16,0.006,0.158,0.782,9.279
8.16,0.002,0.155,0.802,9.575
8.16,0.003,0.153,0.835,9.977
8.16,0.004,0.153,0.866,10.336
8.16,0.015,0.152,0.9,10.753
8.16,0.023,0.154,0.865,10.331
8.16,0.009,0.157,0.843,10.083
8.16,0.01,0.159,0.824,9.848
8.16,0.019,0.159,0.803,9.607
8.16,0.015,0.158,0.79,9.44
8.16,0,0.155,0.806,9.634
8.16,-0.002,0.154,0.827,9.877
8.16,0.016,0.153,0.847,10.121
8.16,0.019,0.152,0.882,10.593
8.16,0.002,0.154,0.876,10.47
8.16,0.006,0.156,0.853,10.191
8.16,0.009,0.159,0.827,9.883
8.16,0.004,0.158,0.816,9.748
8.16,0.005,0.159,0.794,9.494
8.16,0.008,0.156,0.78,9.32
8.16,0.004,0.154,0.815,9.743
8.16,0.025,0.153,0.836,9.989
8.16,0.025,0.135,0.867,10.241
8.16,0.009,0.101,0.9,10.755
8.16,0,0.157,0.864,10.324
8.16,0.013,0.154,0.847,10.119
8.16,0.017,0.152,0.821,9.818
8.16,0.017,0.153,0.806,9.639
8.16,0.016,0.155,0.782,9.347
8.16,-0.001,0.157,0.798,9.57
8.16,0.006,0.16,0.819,9.79
8.16,0.024,0.16,0.851,10.174
8.16,0.011,0.158,0.887,10.589
8.16,0.003,0.156,0.872,10.635
8.16,0.013,0.155,0.856,10.229
8.16,0.006,0.153,0.832,9.935
8.16,0.025,0.153,0.814,9.74
8.16,0.013,0.154,0.802,9.568
8.16,0.034,0.157,0.782,9.347
8.16,0.021,0.159,0.811,9.717
8.16,0.008,0.159,0.842,10.068
8.16,0.018,0.159,0.861,10.291
8.16,0.002,0.158,0.896,10.706
8.16,0.003,0.155,0.866,10.348
8.16,0.022,0.153,0.843,10.023
8.16,0.003,0.153,0.822,9.827
8.16,0.014,0.154,0.808,9.66
8.16,0.037,0.155,0.789,9.414
8.16,0.013,0.159,0.8,9.566
8.16,0.009,0.159,0.825,9.859
8.16,0.016,0.159,0.855,10.216
8.16,0.006,0.158,0.889,10.631
8.16,0.002,0.156,0.876,10.473
8.16,0.016,0.155,0.845,10.091
8.16,0.03,0.154,0.825,9.855
8.16,0.006,0.153,0.807,9.769
8.16,0.009,0.155,0.797,9.523
8.16,0.001,0.157,0.782,9.37
8.16,0.009,0.159,0.812,9.763
8.16,0.007,0.16,0.841,10.047
8.16,0.002,0.158,0.876,10.472
8.16,0.002,0.157,0.872,10.542
8.16,0.01,0.154,0.856,10.233
8.16,0.003,0.153,0.841,10.051
8.16,0.012,0.152,0.811,9.7
8.16,0.02,0.154,0.799,9.541
8.16,0.011,0.156,0.78,9.366
8.16,0.003,0.157,0.802,9.584
8.16,0.029,0.16,0.838,10.016
8.16,0.016,0.159,0.86,10.279
8.16,0.016,0.157,0.89,10.638
8.16,0.002,0.156,0.887,10.598
8.16,0,0.154,0.872,10.412
8.16,0.009,0.153,0.852,10.155
8.16,0.036,0.153,0.833,9.959
8.16,0.019,0.155,0.847,10.121
8.16,0.006,0.156,0.882,10.593
8.16,0.047,0.16,0.876,10.47
8.16,0.034,0.159,0.853,10.191
8.16,0.007,0.158,0.827,9.883
8.16,0.019,0.157,0.816,9.748
8.16,0.001,0.154,0.794,9.494
8.16,0.006,0.153,0.78,9.32
8.16,0.011,0.152,0.815,9.743
8.16,0.047,0.153,0.836,9.989
8.16,0.022,0.155,0.867,10.241
8.16,0.015,0.159,0.9,10.755
8.16,0.024,0.159,0.864,10.324
8.16,0.033,0.159,0.847,10.119
8.16,0.016,0.157,0.821,9.818
8.16,0.003,0.157,0.806,9.639
8.16,0.022,0.155,0.782,9.347
8.16,0.017,0.152,0.798,9.57
8.16,0.019,0.152,0.819,9.79
8.16,0.003,0.155,0.851,10.174
8.16,0.014,0.157,0.887,10.589
8.16,0.025,0.159,0.872,10.635
8.16,0.014,0.158,0.856,10.229
8.16,0.014,0.158,0.832,9.935
8.16,0.009,0.157,0.814,9.74
8.16,0.021,0.154,0.802,9.568
8.16,0.009,0.153,0.782,9.347
8.16,0.011,0.152,0.811,9.717
8.16,0.012,0.153,0.842,10.068
8.16,0,0.155,0.861,10.291
8.16,0.016,0.158,0.896,10.706
8.16,0.014,0.158,0.866,10.348
8.16,0.018,0.158,0.843,10.023
8.16,0,0.158,0.822,9.827
8.16,0,0.155,0.808,9.66
8.16,0.007,0.154,0.789,9.414
8.16,0.006,0.153,0.8,9.566
8.16,0.004,0.152,0.825,9.859
8.16,0.004,0.154,0.855,10.216
8.16,0.018,0.157,0.889,10.631
8.16,0.025,0.159,0.876,10.473
8.16,0.016,0.16,0.845,10.091
8.16,0,0.158,0.825,9.855
8.16,0.001,0.157,0.807,9.769
8.16,0.035,0.155,0.797,9.523
8.16,0.02,0.152,0.782,9.37
8.16,0.011,0.152,0.812,9.763
8.16,0.009,0.153,0.841,10.047
8.16,0.019,0.155,0.876,10.472
8.16,0.011,0.159,0.872,10.542
8.16,0.022,0.159,0.856,10.233
8.16,0.017,0.159,0.841,10.051
8.16,0.007,0.157,0.811,9.7
8.16,0.004,0.155,0.799,9.541
8.16,0.01,0.153,0.78,9.366
8.16,0.003,0.152,0.802,9.584
8.16,0.013,0.152,0.838,10.016
8.16,0.017,0.155,0.86,10.279
8.16,0.008,0.157,0.89,10.638
8.16,0.011,0.159,0.887,10.598
8.16,0.015,0.161,0.872,10.412
8.16,0.008,0.159,0.852,10.155
8.16,0.015,0.159,0.833,9.959
8.16,0.007,0.156,0.803,9.594
8.16,0.011,0.154,0.792,9.431
8.16,0.011,0.153,0.79,9.354
8.16,0.006,0.152,0.822,9.829
8.16,0.012,0.153,0.841,10.089
8.16,0.016,0.155,0.872,10.43
8.16,0.003,0.158,0.894,10.682
8.16,0.02,0.159,0.862,10.298
8.16,0.033,0.158,0.845,10.089
8.16,0.006,0.158,0.822,9.834
8.16,0.002,0.155,0.797,9.529
8.16,0.003,0.153,0.784,9.37
8.16,0.004,0.153,0.802,9.579
8.16,0.015,0.152,0.835,9.954
8.16,0.023,0.154,0.853,10.196
8.16,0.009,0.157,0.887,10.606
8.16,0.01,0.159,0.872,10.449
8.16,0.019,0.159,0.85,10.152
8.16,0.015,0.158,0.832,9.936
